"","year","age","gender","race","education"
"52702","2012","4. 45 - 54","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52703","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52704","2012","4. 45 - 54","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52705","2012","6. 65 - 74","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52706","2012","4. 45 - 54","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52707","2012","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52708","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52709","2012","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52710","2012","3. 35 - 44","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52711","2012","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52712","2012","3. 35 - 44","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52713","2012","5. 55 - 64","1. Male","4. Other or multiple races, non-Hispanic","4. College or advanced degree (no cases 1948)"
"52714","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","4. College or advanced degree (no cases 1948)"
"52715","2012","4. 45 - 54","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52716","2012","3. 35 - 44","2. Female","3. Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52717","2012","6. 65 - 74","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52718","2012","4. 45 - 54","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52719","2012","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52720","2012","3. 35 - 44","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52722","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52723","2012","4. 45 - 54","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52724","2012","5. 55 - 64","1. Male","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52725","2012","6. 65 - 74","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52726","2012","6. 65 - 74","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52727","2012","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52728","2012","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52729","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52730","2012","6. 65 - 74","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52731","2012","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52732","2012","6. 65 - 74","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52734","2012","4. 45 - 54","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52735","2012","6. 65 - 74","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52736","2012","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52737","2012","4. 45 - 54","2. Female","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52738","2012","6. 65 - 74","1. Male","3. Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52739","2012","4. 45 - 54","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52740","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52741","2012","4. 45 - 54","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52742","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52743","2012","4. 45 - 54","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52744","2012","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52745","2012","6. 65 - 74","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52746","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","4. College or advanced degree (no cases 1948)"
"52747","2012","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52749","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52750","2012","6. 65 - 74","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52751","2012","6. 65 - 74","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52752","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52753","2012","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52754","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52755","2012","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52756","2012","5. 55 - 64","1. Male","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52757","2012","7. 75 - 99 and over (except 1954)","2. Female","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52758","2012","7. 75 - 99 and over (except 1954)","1. Male","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52759","2012","3. 35 - 44","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52760","2012","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52761","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52762","2012","3. 35 - 44","1. Male","3. Hispanic","3. Some college (13 grades or more but no degree;"
"52763","2012","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52764","2012","6. 65 - 74","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52765","2012","6. 65 - 74","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52766","2012","4. 45 - 54","1. Male","4. Other or multiple races, non-Hispanic","3. Some college (13 grades or more but no degree;"
"52767","2012","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52768","2012","4. 45 - 54","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52769","2012","5. 55 - 64","1. Male","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52770","2012","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52771","2012","6. 65 - 74","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52772","2012","5. 55 - 64","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52773","2012","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52774","2012","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52775","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52776","2012","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52777","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52778","2012","6. 65 - 74","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52779","2012","4. 45 - 54","1. Male","3. Hispanic","4. College or advanced degree (no cases 1948)"
"52782","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52783","2012","5. 55 - 64","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52784","2012","6. 65 - 74","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52785","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52786","2012","4. 45 - 54","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52787","2012","4. 45 - 54","1. Male","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52788","2012","4. 45 - 54","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52789","2012","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52790","2012","3. 35 - 44","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52791","2012","6. 65 - 74","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52792","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","4. College or advanced degree (no cases 1948)"
"52793","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52794","2012","6. 65 - 74","2. Female","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52795","2012","5. 55 - 64","2. Female","2. Black non-Hispanic","4. College or advanced degree (no cases 1948)"
"52796","2012","4. 45 - 54","2. Female","3. Hispanic","3. Some college (13 grades or more but no degree;"
"52797","2012","4. 45 - 54","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52798","2012","5. 55 - 64","1. Male","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"52799","2012","2. 25 - 34","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52800","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52801","2012","6. 65 - 74","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52802","2012","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52803","2012","4. 45 - 54","2. Female","3. Hispanic","3. Some college (13 grades or more but no degree;"
"52804","2012","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52805","2012","6. 65 - 74","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52806","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52807","2012","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52808","2012","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52809","2012","2. 25 - 34","2. Female","4. Other or multiple races, non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52810","2012","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"52811","2012","6. 65 - 74","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52812","2012","4. 45 - 54","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52813","2012","3. 35 - 44","1. Male","3. Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52814","2012","6. 65 - 74","1. Male","3. Hispanic","4. College or advanced degree (no cases 1948)"
"52815","2012","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52816","2012","5. 55 - 64","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"52817","2012","5. 55 - 64","2. Female","1. White non-Hispanic","1. Grade school or less (0-8 grades)"
"52818","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52819","2012","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52820","2012","6. 65 - 74","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52821","2012","4. 45 - 54","1. Male","3. Hispanic","4. College or advanced degree (no cases 1948)"
"52822","2012","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52823","2012","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52824","2012","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"52825","2012","5. 55 - 64","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
